Name,UserName,Timestamp,Verified,Tweets,Comments,Retweets,Likes,Impressions,Tags,Tweet Link,Tweet ID,Disaster
CA Forestry Association,@CalForests,2024-02-26T20:48:33.000Z,FALSE," takes on the challenge of ending California's catastrophic #wildfires - here's how:

This #FSI2024 sponsor takes the naturally sequestered carbon in #forestwaste & prevents it from reentering the atmosphere, making #forestmanagement a #carbonnegative activity.
1/2",1,0,3,154,"['#wildfires', '#FSI2024', '#forestwaste', '#forestmanagement', '#carbonnegative']",https://twitter.com/CalForests/status/1762218114765463770,1.76222E+18,Wildfire
MH Chronicle,@MHNewsDaily,2024-03-02T11:01:50.000Z,TRUE,"#Breaking: Texas wildfires rage uncontrollably, devastating cattle feed. Over 80% of feed impacted.#Texas #wildfires",0,0,2,105,"['#Breaking', '#Texas', '#wildfires']",https://twitter.com/MHNewsDaily/status/1763882400638181644,1.76388E+18,Wildfire
Dr. Mahdi Baghfalaki,@DMBaghfalaki,2024-03-02T05:15:43.000Z,FALSE,"Despite the devastating #floods in #Sistan & Baluchistan province,  has rescued over 3,000 ppl & provided emergency shelter to 171 HHs. With 61 search and rescue teams tirelessly working, support continues for those affected province-wide.",0,1,5,187,"['#floods', '#Sistan']",https://twitter.com/DMBaghfalaki/status/1763795298063720466,1.7638E+18,Floods
Donato Yaakov Secchi,@doyaksec,2024-03-03T18:25:32.000Z,FALSE,"#Rain and #Floods,#Montevideo #Uruguay #Catastrophe",0,0,1,57,"['#Rain', '#Floods', '#Montevideo', '#Uruguay', '#Catastrophe']",https://twitter.com/doyaksec/status/1764356448736162173,1.76436E+18,Floods
UN Land and Drought,@UNCCD,2024-03-04T09:14:45.000Z,TRUE,Droughts have a disproportionate impact on women & girls. Supporting  female leadership in #drought-prone areas strengthens resilience for entire communities. http://bit.ly/49W4X4p#IWD2024 #HerLand ,0,7,9,392,"['#drought', '#IWD2024', '#HerLand']",https://twitter.com/UNCCD/status/1764580226959319399,1.76458E+18,Drought
Tammie Souza Weather,@TammieSouza,2024-03-02T13:01:24.000Z,TRUE,From #blizzards to #tornadoes California is seeing it all with this monster storm system #CaliforniaDreaming NOT! ,0,1,11,664,"['#blizzards', '#tornadoes', '#CaliforniaDreaming']",https://twitter.com/TammieSouza/status/1763912492034474312,1.76391E+18,Tornadoes
Teo Anon17,@TeoAnon17,2024-03-02T17:56:24.000Z,FALSE,"BREAKING: Biden admits the conspiracy theory that ""Directed Energy Weapons"" caused the Maui and Texas fires. These weapons can damage their targets with highly focused energy, like lasers, but the color blue remains unaffected.#DEWs #DirectEnergyWeapons #Wildfires",0,1,1,418,"['#DEWs', '#DirectEnergyWeapons', '#Wildfires']",https://twitter.com/TeoAnon17/status/1763986729847922884,1.76399E+18,Wildfire
Andrey,@Andrej78069591,2024-03-01T08:11:56.000Z,FALSE,"#Massive river overflow during #floods in #Latvia, February 29, 2024.Watch on Rumble International online forum. Global crisis. The Responsibility. https://rumble.com/c/CreativeSociety…",0,0,6,34,"['#Massive', '#floods', '#Latvia']",https://twitter.com/Andrej78069591/status/1763477255244628257,1.76348E+18,Floods
Daily News,@DailyUpdatesNet,2024-02-26T23:53:22.000Z,TRUE,"An extreme wildfire in Lefors, TX. The highway is being blocked off and there is a constant stream of firefighters, ambulances, and police coming out of town heading south.

Hope everyone is safe #Texas #txwx #wildfire #wildfires #wildfiresafety",23,7,8,1800,"['#Texas', '#txwx', '#wildfire', '#wildfires', '#wildfiresafety']",https://twitter.com/DailyUpdatesNet/status/1762264626295968127,1.76226E+18,Wildfire
LEGION X,@legionxgroup,2024-02-28T04:54:28.000Z,FALSE, #NUCLEAR (Evacuations are underway at Nuclear Weapons Facility Amid Approaching fast #Wildfires causing them to halt all operations)#CarsonCounty | #Texas#DEW #WW3 #CivilWAR #DepopulationAgenda #Agenda2030 #BlackSwan #FalseFlag #NWOLINK:,1,2,6,2400,"['#NUCLEAR', '#Wildfires', '#CarsonCounty', '#Texas', '#DEW', '#WW3', '#CivilWAR', '#DepopulationAgenda', '#Agenda2030', '#BlackSwan', '#FalseFlag', '#NWO']",https://twitter.com/legionxgroup/status/1762702788121829591,1.7627E+18,Wildfire
ZINWA,@zinwawater,2024-02-27T06:53:19.000Z,FALSE,#ForCommunities#ForDevelopmentGreat advice from . We are in a #drought year and the importance of #water abstraction agreements cannot be overemphasised.    ,0,3,2,318,"['#ForCommunities', '#ForDevelopment', '#drought', '#water']",https://twitter.com/zinwawater/status/1762370308684579280,1.76237E+18,Drought
ZombieRaven28,@ZombieRaven28,2024-02-28T05:20:50.000Z,FALSE,"New YT Video

Timberborn Update 5 Ep.30https://youtu.be/SS8FBRG18Xg#timberborn #builder #fun #beavers #Farming #tree #trees #water #UPDATE #DAM #Drought #timber #Gaming #letsplay #steam #YouTuber #youtube #VIDEO #rivers #Robots #Robot #Robotics #wood #civilization #update5 #brige",0,0,4,84,"['#timberborn', '#builder', '#fun', '#beavers', '#Farming', '#tree', '#trees', '#water', '#UPDATE', '#DAM', '#Drought', '#timber', '#Gaming', '#letsplay', '#steam', '#YouTuber', '#youtube', '#VIDEO', '#rivers', '#Robots', '#Robot', '#Robotics', '#wood', '#civilization', '#update5', '#brige']",https://twitter.com/ZombieRaven28/status/1762709420809638276,1.76271E+18,Drought
ASK PREDICTSTAR,@Askpredictstar,2024-03-02T18:57:37.000Z,TRUE,Still people are suffering after having their own houses .#Flood #floods #telanganafloods #telanganafloods2020,0,0,0,20,"['#Flood', '#floods', '#telanganafloods', '#telanganafloods2020']",https://twitter.com/Askpredictstar/status/1764002134205272301,1.764E+18,Floods
QCLoserQCSN,@QCLoserISVG,2024-03-01T00:01:03.000Z,FALSE,#NHL#Hurricanes vs #BlueJackets#CauseChaos #CBJ,0,0,0,40,"['#NHL', '#Hurricanes', '#BlueJackets', '#CauseChaos', '#CBJ']",https://twitter.com/QCLoserISVG/status/1763353721101070773,1.76335E+18,Hurricanes
GLOBAL #ClimateEmergency :: #walk,@rocits,2024-02-27T15:00:16.000Z,TRUE,"So the #EU #Farmers finally agree to #RestoreNature, 
what other economic choice was there for #Farming?  (..outside non #Agriculture #FoodIndustry Business eg. #SolarFarms)
None!#Floods #Drought #CropFailure #ClimateAdaptation#NatureRestorationLaw #ClimateAction",0,1,1,98,"['#EU', '#Farmers', '#RestoreNature', '#Farming', '#Agriculture', '#FoodIndustry', '#SolarFarms', '#Floods', '#Drought', '#CropFailure', '#ClimateAdaptation', '#NatureRestorationLaw', '#ClimateAction']",https://twitter.com/rocits/status/1762492855107338479,1.76249E+18,Floods
NERV,@EN_NERV,2024-03-04T08:49:34.000Z,FALSE,"Earthquake Detailed Report – 3/4
At around 5:46pm, an earthquake with a magnitude of 2.9 occurred near Noto, Ishikawa Prefecture at a depth of 10km. The maximum intensity was 2. There is no threat of a tsunami. #earthquake",0,0,3,1200,['#earthquake'],https://twitter.com/EN_NERV/status/1764573891996082416,1.76457E+18,Earthquake
@XHSwahili,@XHSwahili,2024-03-04T08:00:00.000Z,FALSE,"Mfuko wa Ulimwengu Pote wa Mazingira (WWF) ulitoa onyo likiangazia hali mbaya ya ukame nchini Zambia na uwezekano wa athari zake mbaya kwa wanyamapori, huku ukizidisha migogoro ya binadamu na wanyama. #Zambia #wildlife #WildlifeConservation #drought #WWF http://xhtxs.cn/Rqc",0,0,0,9,"['#Zambia', '#wildlife', '#WildlifeConservation', '#drought', '#WWF']",https://twitter.com/XHSwahili/status/1764561415950745983,1.76456E+18,Drought
ANDY NGUYEN,@AndynguyenTX,2024-02-27T18:33:17.000Z,FALSE,Hoa kỳ News 9: 27/2/2024https://youtube.com/watch?v=cOUNB5y3j9Y…#tintuc #tinbuoisang #unv #news #nguoiviet #tinhoaky #andynguyen #Unvtinbuoisang#tintuctiengvie #rain #weather #flooding #winterstorm #winterstorm #rain #tornadoes #Snow,0,0,0,23,"['#tintuc', '#tinbuoisang', '#unv', '#news', '#nguoiviet', '#tinhoaky', '#andynguyen', '#Unvtinbuoisang', '#tintuctiengvie', '#rain', '#weather', '#flooding', '#winterstorm', '#winterstorm', '#rain', '#tornadoes', '#Snow']",https://twitter.com/AndynguyenTX/status/1762546460732604915,1.76255E+18,Tornadoes
Phillip Harder,@harder_water,2024-02-28T16:48:31.000Z,FALSE,Looking forward to getting out to SW Sask in winter and talking ag and water in this format.  Make sure to get all your hard questions sent in early so I have some time to think about them! #water #snow #westcdnag #drought #stubble,1,0,4,849,"['#water', '#snow', '#westcdnag', '#drought', '#stubble']",https://twitter.com/harder_water/status/1762882482708603059,1.76288E+18,Drought
Common Raven,@Bewickwren,2024-03-03T15:02:05.000Z,FALSE,Volunteers with the Mclean VFD fighting the #Texas #Panhandle #wildfires (Credit: Debbie McDonald) #txfires,0,0,1,77,"['#Texas', '#Panhandle', '#wildfires', '#txfires']",https://twitter.com/Bewickwren/status/1764305250012320171,1.76431E+18,Wildfire
Farm Press,@farmpress,2024-03-04T01:30:06.000Z,FALSE,"The ongoing fires in North Texas now rank as the largest wildfire in Texas history with more than 1 million acres burned, surpassing the 2017 fire in the same region that burned more than 744,000 acres. #wildfires",0,1,0,357,['#wildfires'],https://twitter.com/farmpress/status/1764463295895855432,1.76446E+18,Wildfire
Radio Ergo,@RadioErgo,2024-03-01T13:42:47.000Z,FALSE,"-- in areas #recovering from #floods -and other areas experiencing #drought. A number of callers in different regions complained of #food shortage, high #prices and rising #cost of living, & lack of #jobs. #Diseases, #malaria and #measles were mentioned b",0,0,0,56,"['#recovering', '#floods', '#drought', '#food', '#prices', '#cost', '#jobs', '#Diseases', '#malaria', '#measles', '#Somalia']",https://twitter.com/RadioErgo/status/1763560516671181061,1.76356E+18,Floods
NFU Holland (Lincs) County Adviser,@NFUHollandLincs,2024-02-26T11:20:16.000Z,FALSE,"With all the wet weather over recent months… the ground is sodden here is south lincolnshire, just like many other parts across the county still affected - proving difficult to just get the job done. #lincolnshire #veg #floods",1,1,9,1300,"['#lincolnshire', '#veg', '#floods']",https://twitter.com/NFUHollandLincs/status/1762075101216887046,1.76208E+18,Floods
Brian Marlatt,@BrianMarlatt,2024-03-02T20:22:37.000Z,FALSE,"The annual cost of #Alberta #wildfires fueled by #oilandgas industries which refuse to pay fair #royalties they pay elsewhere and would exceed all tax on fuel for wear and tear on roads make EVs an even better choice.

Time for #oilandgas to contribute. #AlbertaBudget2024 #abpoli",0,0,0,31,"['#Alberta', '#wildfires', '#oilandgas', '#royalties', '#oilandgas', '#AlbertaBudget2024', '#abpoli']",https://twitter.com/BrianMarlatt/status/1764023527404175589,1.76402E+18,Wildfire
huapieconomy,@huapieconomy,2024-03-04T04:47:31.000Z,FALSE,"#ClimateStrike!RED #alert!just got #report #AI #DataAnalytics multi #weathersats #BigData,proved my seeing,frm 4th Mar largely this #spring in #north part #earth, sudden 30℃  #extremeweather on+#rain already 19.8% YoY late 2023,#southAmerica already #floods on!#WARNING!",0,0,1,21,"['#ClimateStrike', '#alert', '#report', '#AI', '#DataAnalytics', '#weathersats', '#BigData', '#spring', '#north', '#earth', '#extremeweather', '#rain', '#southAmerica', '#floods', '#WARNING']",https://twitter.com/huapieconomy/status/1764512976936280399,1.76451E+18,Floods
日本大学ラグビー部Hurricanes,@Hurricanes_NU,2024-02-28T11:08:23.000Z,FALSE,"【Today’s training BK編】
本日は下半身のトレーニングを行いました。FWに負けじとBKも体作りに励んでいます！ペアで声を掛け合い集中した時間となりました。#日大ラグビー部#hurricanes #ラグビー#rugby#日大生",0,3,33,4000,"['#日大ラグビー部', '#hurricanes', '#ラグビー', '#rugby', '#日大生']",https://twitter.com/Hurricanes_NU/status/1762796888242413885,1.7628E+18,Hurricanes
Annabelle Tuggle,@tuggleontv,2024-02-28T16:22:30.000Z,FALSE,"A disaster declaration has been issued for the state of Texas, as wildfires spread across the panhandle. Take a look at the efforts to battle the blaze by Governor Abbott and by East Texas.#news #wildfires #NexstarNation",0,1,0,72,"['#news', '#wildfires', '#NexstarNation']",https://twitter.com/tuggleontv/status/1762875938197381528,1.76288E+18,Wildfire
TBorNOTtb,@baloniusthunk,2024-02-28T05:04:07.000Z,FALSE,Damning 2022 #floods #housing audit released for Northern NSW – #auspol #nswpol #disasterrecovery,0,0,0,22,"['#floods', '#housing', '#auspol', '#nswpol', '#disasterrecovery']",https://twitter.com/baloniusthunk/status/1762705216703762476,1.76271E+18,Floods
Oregon Cane (Jay),@jamrock1986,2024-02-28T03:37:09.000Z,FALSE,POLL RESULTS : You know the in state rivalries are real when Miami fans rather lose 2 less games but beat FL and FSU than win 10 games and lose to both .. my Nig**s  #Canes #Hurricanes #Gocanes,5,0,19,1300,"['#Canes', '#Hurricanes', '#Gocanes']",https://twitter.com/jamrock1986/status/1762683331462996122,1.76268E+18,Hurricanes
AllQuakes - EMSC,@EMSC,2024-03-04T09:56:30.000Z,FALSE,#Earthquake (#gempa) M2.8 strikes 71 km S of #Palu (#Indonesia) 4 min ago. More info:,0,1,1,280,"['#Earthquake', '#gempa', '#Palu', '#Indonesia']",https://twitter.com/EMSC/status/1764590736656208238,1.76459E+18,Earthquake
Every Earthquake,@everyEarthquake,2024-03-04T09:06:06.000Z,TRUE,"USGS reports a M1.47 earthquake, 7 km SSW of Yucca Valley, CA on 3/4/24 @ 9:03:00 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/ci40680544…#earthquake",0,0,2,97,['#earthquake'],https://twitter.com/everyEarthquake/status/1764578052388827273,1.76458E+18,Earthquake
The Hotshot Wake Up,@HotshotWake,2024-03-02T21:27:57.000Z,TRUE,"Incredible footage from Mclean Volunteer Fire Department’s Debbie McDonald, trying to hold a crucial road while fighting the Texas fires on Monday. #txfires #wildfires",22,231,690,28000,"['#txfires', '#wildfires']",https://twitter.com/HotshotWake/status/1764039969318806011,1.76404E+18,Wildfire
Jeffrey Savell,@jsavell,2024-02-29T18:05:57.000Z,FALSE,"You can join   and  as we respond to the #Panhandle #Wildfires, learn more at the link below. #KeepingTexasPrepared",1,2,7,505,"['#Panhandle', '#Wildfires', '#KeepingTexasPrepared']",https://twitter.com/jsavell/status/1763264359558529113,1.76326E+18,Wildfire
Falcon Storm Chasing,@FalcnStormChase,2024-02-27T17:46:11.000Z,FALSE,"Hamlin, TX Tornado (6-17-23) flipped photo horizontally and fiery colors. #tornado #weather #wxtwitter #twitter #X #wxX #twister #tornadoes #hamlintx #txwx #FALCONWX",1,1,8,329,"['#tornado', '#weather', '#wxtwitter', '#twitter', '#X', '#wxX', '#twister', '#tornadoes', '#hamlintx', '#txwx', '#FALCONWX']",https://twitter.com/FalcnStormChase/status/1762534606639612008,1.76253E+18,Tornadoes
Vince Mahon,@vjmahon,2024-03-02T00:47:49.000Z,FALSE,"“Judges in Idaho, Montana and Nevada have recently given their states more power to protect dwindling groundwater supplies” ⁦⁩  #aquifers #ClimateCrisis #Drought #Groundwater #WaterScarcity",0,0,0,29,"['#aquifers', '#ClimateCrisis', '#Drought', '#Groundwater', '#WaterScarcity']",https://twitter.com/vjmahon/status/1763727877525377074,1.76373E+18,Drought
AllQuakes - EMSC,@EMSC,2024-03-04T06:42:42.000Z,FALSE,#Earthquake (#lindol) M3.1 strikes 27 km W of #Digos (#Philippines) 15 min ago. More info:,0,1,1,399,"['#Earthquake', '#lindol', '#Digos', '#Philippines']",https://twitter.com/EMSC/status/1764541965712998478,1.76454E+18,Earthquake
Mike,@SGde3a,2024-02-27T05:14:54.000Z,FALSE,"27-Feb-2024. Climate Scam Australia.

High pressure blocking cloud/rain each day.#highpressure #climatescam #farmers #drought #carbon #raytheon",0,0,1,13,"['#highpressure', '#climatescam', '#farmers', '#drought', '#carbon', '#raytheon']",https://twitter.com/SGde3a/status/1762345539545493536,1.76235E+18,Drought
Public News Service,@PNS_News,2024-03-01T18:00:01.000Z,FALSE,"It's early in the season for #wildfires in Nebraska, but dozens of firefighters have already been battling a large wildfire near North Platte for several days. The severity of the fire led Governor Jim Pillen to declare a state of emergency. https://pnsne.ws/49UlqG9",0,0,1,242,['#wildfires'],https://twitter.com/PNS_News/status/1763625253148705221,1.76363E+18,Wildfire
Action 247,@TNAction247,2024-02-24T13:23:23.000Z,TRUE,"#NHL:
Dallas #Stars vs. Carolina #Hurricanes #Prediction 2/24/2024

Hurricanes are the favorites.

Bet Now  http://action247.onelink.me/RqSv/708qx0ihFast Cash Deposits and Payouts @ Action 24/7

Good Luck!",0,0,0,278,"['#NHL', '#Stars', '#Hurricanes', '#Prediction', '', '', '', '']",https://twitter.com/TNAction247/status/1761381306489864677,1.76138E+18,Hurricanes
日本大学ラグビー部Hurricanes,@Hurricanes_NU,2024-02-27T11:01:47.000Z,FALSE,"【Today’s training FW編】
本日は体幹強化を行いました。セットプレーやフィジカル強化のために地味ながら重要で濃厚な時間となりました。スクラム最強目指す日大F Wにご声援を！#日本大学#日大ラグビー部#hurricanes #ラグビー#rugby",0,6,57,8500,"['#日本大学', '#日大ラグビー部', '#hurricanes', '#ラグビー', '#rugby']",https://twitter.com/Hurricanes_NU/status/1762432836546777244,1.76243E+18,Hurricanes
Earthquake Alerts,@QuakesToday,2024-03-04T10:44:04.000Z,FALSE,"2.0 magnitude #earthquake. 4 km from #Pāhala, HI, United States http://earthquaketrack.com/quakes/2024-03-04-10-40-31-utc-2-0-33…",0,0,0,174,"['#earthquake', '#Pāhala']",https://twitter.com/QuakesToday/status/1764602705367249160,1.7646E+18,Earthquake
kelly Hammond,@kellyHammo71824,2024-02-27T03:24:58.000Z,FALSE,Rick Barry #Hurricanes,0,0,0,37,['#Hurricanes'],https://twitter.com/kellyHammo71824/status/1762317877430931939,1.76232E+18,Hurricanes
Gahwar Mengal,@GahwarMengal,2024-02-29T15:55:30.000Z,FALSE,"#Gwadar 

Heavy Rains 

Catastrophic floods 

Devastation  

رحم اللہ  ",0,0,1,53,"['#Gwadar', '', '', '']",https://twitter.com/GahwarMengal/status/1763231529566900605,1.76323E+18,Floods
Brijesh Eshpuniyani,@strike_a_pause,2024-02-26T07:39:55.000Z,FALSE,Strike a Pause: Tackling Excess Rainfall / Floods / Droughts https://strike-a-pause.blogspot.com/2021/12/tackling-excess-rainfall-floods-droughts.html…#blog #bloggerstribe #bloggingcommunity #water #resources #share #care #excess #scarcity #rain #floods #drought #agriculture #farming #farmers #crop #innovation #iit #nit #colleges #universities,0,0,0,63,"['#blog', '#bloggerstribe', '#bloggingcommunity', '#water', '#resources', '#share', '#care', '#excess', '#scarcity', '#rain', '#floods', '#drought', '#agriculture', '#farming', '#farmers', '#crop', '#innovation', '#iit', '#nit', '#colleges', '#universities']",https://twitter.com/strike_a_pause/status/1762019646398669115,1.76202E+18,Floods
Dr. Anne Van Loon (she/her),@AnneVanLoon,2024-02-27T20:24:10.000Z,FALSE,Curious to hear what the community thinks of our new article. It's about #drought. ,1,13,37,3700,['#drought'],https://twitter.com/AnneVanLoon/status/1762574367647527385,1.76257E+18,Drought
Copernicus EMS,@CopernicusEMS,2024-03-04T10:15:21.000Z,FALSE,"According to estimates from our European Forest Fire Information System for #Morocco , 2022 was the worst year in terms of total burnt area  & number of #wildfires since records began in 2006

Find more #EFFIS statistics athttps://effis.jrc.ec.europa.eu/apps/effis.statistics/…",0,0,3,706,"['#Morocco', '#wildfires', '#EFFIS']",https://twitter.com/CopernicusEMS/status/1764595479826911536,1.7646E+18,Wildfire
AllQuakes - EMSC,@EMSC,2024-03-04T08:35:40.000Z,FALSE,#Earthquake (#deprem) M4.6 strikes 18 km E of #Elbistan (#Turkey) 10 min ago. More info:,0,1,1,429,"['#Earthquake', '#deprem', '#Elbistan', '#Turkey']",https://twitter.com/EMSC/status/1764570391681302833,1.76457E+18,Earthquake
Chris Whited - KLBK,@severewxchaser,2024-02-29T16:10:10.000Z,FALSE,"Here's a look at the drought situation across the South Plains and the Rolling Plains per Thursday morning's update of the U.S. Drought Monitor. #txwx #Lubbock #drought #KLBK 

U.S. Drought Monitor: https://droughtmonitor.unl.edu",0,0,1,66,"['#txwx', '#Lubbock', '#drought', '#KLBK']",https://twitter.com/severewxchaser/status/1763235218310180992,1.76324E+18,Drought
James Gingerich #B2B #Technology #Influencer,@jamesvgingerich,2024-03-01T03:13:00.000Z,TRUE,Take a look at Category 4 #HurricaneFiona from a  point of view as it collects critical #ocean #Data that  will help #scientists better understand the physical processes of #hurricanes.  (NOAA Research),0,0,0,130,"['#HurricaneFiona', '#ocean', '#Data', '#scientists', '#hurricanes']",https://twitter.com/jamesvgingerich/status/1763402026690691414,1.7634E+18,Hurricanes
siva,@PasupathyMano,2024-02-28T03:43:34.000Z,FALSE,"#Severe Weather Warning Thunderstorms, #Tornadoes 
Hail, Heavy Rainfalls, Heavy Snowfalls, Very Strong Wind, Damaging Winds https://ventusky.com/?p=39.2;-87.5;4&l=satellite&w=strong…https://ventusky.com/?p=39.0;-88.2;4&l=radar&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=cape&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=rain-3h&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=gust&w=strong…",0,0,0,26,"['#Severe', '#Tornadoes']",https://twitter.com/PasupathyMano/status/1762684942453023043,1.76268E+18,Tornadoes
Air 106.1 & DiscoverAirdrie.com,@AIR1061FM,2024-03-01T19:46:24.000Z,FALSE,"Considering the possibility of ongoing dry weather, the city cautions that there might be a need for outdoor watering restrictions and additional conservation measures in 2024.#airdrie #alberta #drought",0,0,1,153,"['#airdrie', '#alberta', '#drought']",https://twitter.com/AIR1061FM/status/1763652027119505781,1.76365E+18,Drought
Global News Report,@robinsnewswire,2024-03-04T05:52:36.000Z,FALSE,"West Java Hits by 152 #Earthquake Throughout February, Dozen Felt by Residents - http://Tempo.co English",0,0,0,21,['#Earthquake'],https://twitter.com/robinsnewswire/status/1764529356523843941,1.76453E+18,Earthquake
地震通知bot(β),@eq_info_pochi,2024-03-04T09:00:07.000Z,FALSE,"【気象庁 地震情報】
03月04日 17時46分ごろ、石川県能登地方を震源とする、M2.9の地震がありました。

最大震度2を石川県で観測。

この地震による津波の心配はありません。https://jma.go.jp/bosai/map.html#contents=earthquake_map…#jishin #地震 #earthquake",0,0,0,258,"['#jishin', '#地震', '#earthquake']",https://twitter.com/eq_info_pochi/status/1764576546294251978,1.76458E+18,Earthquake
Peter D Carter,@PCarterClimate,2024-03-03T07:15:57.000Z,FALSE,"LARGE NEW FIRES IN 16 US STATES
US National Fire Center: New large fires Texas, Oklahoma, Mississippi, Alabama, Florida, Arkansas, Louisa, Vgnia, Geogia, Tennes, Nebska, Colrdo, Wyom, Kansas, Montana, Missouri. https://nifc.gov/fire-information/nfn… #wildfires #climatechange #globalwarming",10,59,91,3600,"['#wildfires', '#climatechange', '#globalwarming']",https://twitter.com/PCarterClimate/status/1764187943537959271,1.76419E+18,Wildfire
Ontario Association of Fire Chiefs (OAFC),@ONFireChiefs,2024-03-03T14:01:01.000Z,FALSE,"Wildfires a concern for City of Thunder Bay as fire season nears

However, severity of season difficult to predict, despite warm winter#firesafety #lifesafety #publicsafety #fireservice #ontario #ONsafety #wildfires",0,1,2,490,"['#firesafety', '#lifesafety', '#publicsafety', '#fireservice', '#ontario', '#ONsafety', '#wildfires']",https://twitter.com/ONFireChiefs/status/1764289880845128104,1.76429E+18,Wildfire
地震速報,@earthquake_jp,2024-03-04T08:37:09.000Z,TRUE,【気象庁情報】04日　17時31分頃　石川県能登地方（N37.2/E136.7）にて　最大震度3（M4.3）の地震が発生。　震源の深さは10km。#saigai #jishin #earthquake,1,25,72,103000,"['#saigai', '#jishin', '#earthquake']",https://twitter.com/earthquake_jp/status/1764570766040043598,1.76457E+18,Earthquake
kannadaprabha,@KannadaPrabha,2024-02-27T07:56:27.000Z,TRUE,"ಬರಕ್ಕೆ ರೈತ ತತ್ತರ: ಕಡಿಮೆ ಬಂಡವಾಳ ಲಾಭದಾಯಕ ಕೃಷಿಯತ್ತ ಮುಖ, ಆಹಾರ ಧಾನ್ಯ ಬೆಳೆ ಉತ್ಪಾದನೆಯಲ್ಲಿ ಕುಸಿತ! https://kannadaprabha.com/karnataka/2024/Feb/27/karnataka-cultivation-of-foodgrains-drops-high-profit-crops-shoot-up… #Karnataka #ಕರ್ನಾಟಕ #Drought #ಬರ #ಆಹಾರಧಾನ್ಯ #ಆರ್ಥಿಕಸಮೀಕ್ಷೆ #foodgrains #EconomicSurveyofKarnataka #ಬೆಳೆಕುಸಿತ",0,0,0,135,"['#Karnataka', '#ಕರ್ನಾಟಕ', '#Drought', '#ಬರ', '#ಆಹಾರಧಾನ್ಯ', '#ಆರ್ಥಿಕಸಮೀಕ್ಷೆ', '#foodgrains', '#EconomicSurveyofKarnataka', '#ಬೆಳೆಕುಸಿತ']",https://twitter.com/KannadaPrabha/status/1762386197492748586,1.76239E+18,Drought
Linda KWS,@LindaKWS1,2024-02-28T20:26:28.000Z,FALSE,"Find An Open Shelter
Texas Panhandle Fires #TXFire #wildfires #texasfires ",0,4,3,592,"['#TXFire', '#wildfires', '#texasfires']",https://twitter.com/LindaKWS1/status/1762937331433066970,1.76294E+18,Wildfire
Latest Earthquakes,@zelzeleler,2024-03-04T08:34:40.000Z,FALSE,"Mar 4, 2024 08:26:00 UTC
Göksun, Kahramanmaraş, Turkey
4.7 MW - 9 min ago#earthquake",0,0,1,132,['#earthquake'],https://twitter.com/zelzeleler/status/1764570142611038682,1.76457E+18,Earthquake
Common Raven,@Bewickwren,2024-02-29T16:25:01.000Z,FALSE,"Here is what #NewMexico looks like on the US #drought map today. 
1 year ago 74.4% of the state was in moderate drought, now 97.18% is in moderate drought. 
44% in February 2023 was in D2 severe drought, now it is 88.19%. #nmwx #NMFire https://droughtmonitor.unl.edu/CurrentMap/StateDroughtMonitor.aspx?NM…",0,1,3,79,"['#NewMexico', '#drought', '#nmwx', '#NMFire']",https://twitter.com/Bewickwren/status/1763238955640561787,1.76324E+18,Drought
AMY MACLEOD,@amymacbiologist,2024-03-02T00:23:40.000Z,TRUE,"UNEA6 ended with a Ministerial #Declaration adopted! 

-affirms commitment to slow #climatechange, restore & protect #biodiversity, create a #pollution-free world & confront issues of #desertification, #land/#soil #degradation, #drought & #deforestationhttps://unep.org/environmentassembly/unea6/outcomes…",0,0,2,185,"['#Declaration', '#climatechange', '#biodiversity', '#pollution', '#desertification', '#land', '#soil', '#degradation', '#drought', '#deforestation']",https://twitter.com/amymacbiologist/status/1763721803531530323,1.76372E+18,Drought
12 Mile Geo,@12MileGeo,2024-03-03T18:07:42.000Z,FALSE,"How a warming climate is setting the stage for fast-spreading, destructive #wildfireshttps://cnn.com/2024/03/03/climate/texas-wildfires-climate-change…",0,0,1,14,['#wildfires'],https://twitter.com/12MileGeo/status/1764351960067809490,1.76435E+18,Wildfire
The Hotshot Wake Up,@HotshotWake,2024-03-03T20:04:54.000Z,TRUE,Mopping up in Texas.#txfires #wildfires,1,11,92,3300,"['#txfires', '#wildfires']",https://twitter.com/HotshotWake/status/1764381454656590114,1.76438E+18,Wildfire
John Clarke,@JohnClke,2024-02-27T11:33:09.000Z,FALSE,Dreadful conditions of #drought in #Alberta,0,1,1,130,"['#drought', '#Alberta']",https://twitter.com/JohnClke/status/1762440732864848204,1.76244E+18,Drought
GLOBAL #ClimateEmergency :: #walk,@rocits,2024-02-27T00:07:06.000Z,FALSE,"They'll be charged & the far right will simply take their profits, then their land off them! 

They are setting them up to fail!

Struggling #Farmers with #cropfailure/#flood/#drought issues are ignored by the #agriprofiteers #lazylandlords & #pricegougers !#ClimateAdaptation!",0,0,1,22,"['#Farmers', '#cropfailure', '#flood', '#drought', '#agriprofiteers', '#lazylandlords', '#pricegougers', '#ClimateAdaptation']",https://twitter.com/rocits/status/1762268081135493297,1.76227E+18,Drought
